Restaurant,url
Lian June Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8832346-Reviews-Lian_June_Cafe-Kuching_Sarawak.html
Pending Seafood Centre,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10715745-Reviews-Pending_Seafood_Centre-Kuching_Sarawak.html
Take a Break,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d2260859-Reviews-Take_a_Break-Kuching_Sarawak.html
Garage Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d4239995-Reviews-Garage_Cafe-Kuching_Sarawak.html
Planet Sambal,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8533183-Reviews-Planet_Sambal-Kuching_Sarawak.html
Ah Yew Laksa Stall,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d1157141-Reviews-Ah_Yew_Laksa_Stall-Kuching_Sarawak.html
Yalla Yalla Arabic Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12386995-Reviews-Yalla_Yalla_Arabic_Cuisine-Kuching_Sarawak.html
Nan & Curry Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d23025325-Reviews-Nan_Curry_Restaurant-Kuching_Sarawak.html
Kuching Beer Garden,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d11712335-Reviews-Kuching_Beer_Garden-Kuching_Sarawak.html
B @ Greenhouse,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10182661-Reviews-B_Greenhouse-Kuching_Sarawak.html
Restaurant Cahaya,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d21290478-Reviews-Restaurant_Cahaya-Kuching_Sarawak.html
Wonderboom,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d15076280-Reviews-Wonderboom-Kuching_Sarawak.html
Desert Retreat Restaurant And Coffee Shop,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10788597-Reviews-Desert_Retreat_Restaurant_And_Coffee_Shop-Kuching_Sarawak.html
"Secret Recipe, Viva City Mall",https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12293365-Reviews-Secret_Recipe_Viva_City_Mall-Kuching_Sarawak.html
333 Charcoal,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12193116-Reviews-333_Charcoal-Kuching_Sarawak.html
Sushi Mentai,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d20228108-Reviews-Sushi_Mentai-Kuching_Sarawak.html
Himawari Ramen Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d20263583-Reviews-Himawari_Ramen_Bar-Kuching_Sarawak.html
Sin Wei Tong Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d19901919-Reviews-Sin_Wei_Tong_Cafe-Kuching_Sarawak.html
Porkie's By Flavours,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d2367408-Reviews-Porkie_s_By_Flavours-Kuching_Sarawak.html
Verinice,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d16831712-Reviews-Verinice-Kuching_Sarawak.html
Taco Ragut,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d19500721-Reviews-Taco_Ragut-Kuching_Sarawak.html
NS Burger,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d19781172-Reviews-NS_Burger-Kuching_Sarawak.html
Dapo Cafe Makanan Kelantan,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d15579646-Reviews-Dapo_Cafe_Makanan_Kelantan-Kuching_Sarawak.html
Hock Hai Dim Sum,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d14191770-Reviews-Hock_Hai_Dim_Sum-Kuching_Sarawak.html
SUSHI ZANMAI,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12639773-Reviews-SUSHI_ZANMAI-Kuching_Sarawak.html
Kafe Table Talk,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d13501965-Reviews-Kafe_Table_Talk-Kuching_Sarawak.html
Lasan Denak Food Garden,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12838383-Reviews-Lasan_Denak_Food_Garden-Kuching_Sarawak.html
Atok Kopitiam,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12645536-Reviews-Atok_Kopitiam-Kuching_Sarawak.html
Min Feng Hao Congee,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8477270-Reviews-Min_Feng_Hao_Congee-Kuching_Sarawak.html
The Lamin,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10223805-Reviews-The_Lamin-Kuching_Sarawak.html
Sukhumvit,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d7262755-Reviews-Sukhumvit-Kuching_Sarawak.html
