Restaurant,url
718 Pizza,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d19030661-Reviews-718_Pizza-Ipoh_Kinta_District_Perak.html
Kafe Fei Bo Snow Beer 肥波雪花啤酒,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13238286-Reviews-Kafe_Fei_Bo_Snow_Beer-Ipoh_Kinta_District_Perak.html
Tengood,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d12636956-Reviews-Tengood-Ipoh_Kinta_District_Perak.html
Sri Aryaa Bahvan,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13547100-Reviews-Sri_Aryaa_Bahvan-Ipoh_Kinta_District_Perak.html
Jie Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d19652606-Reviews-Jie_Cafe-Ipoh_Kinta_District_Perak.html
Tan Ngan Lo Herbal Tea Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d11964713-Reviews-Tan_Ngan_Lo_Herbal_Tea_Cafe-Ipoh_Kinta_District_Perak.html
It's Allegra Cafe & Bakery,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d5484538-Reviews-It_s_Allegra_Cafe_Bakery-Ipoh_Kinta_District_Perak.html
Restoran Moga Punjab,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d9717138-Reviews-Restoran_Moga_Punjab-Ipoh_Kinta_District_Perak.html
Nur Imam Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13294880-Reviews-Nur_Imam_Restaurant-Ipoh_Kinta_District_Perak.html
Kitchen Iron Rice Bowl Sdn Bhd,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d15349832-Reviews-Kitchen_Iron_Rice_Bowl_Sdn_Bhd-Ipoh_Kinta_District_Perak.html
Krishna Bhawan Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13821065-Reviews-Krishna_Bhawan_Restaurant-Ipoh_Kinta_District_Perak.html
Sam Poh Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d19444827-Reviews-Sam_Poh_Restaurant-Ipoh_Kinta_District_Perak.html
