Restaurant,url
Harvest In Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d1761088-Reviews-Harvest_In_Cafe-Penang_Island_Penang.html
Chin Chin Gastropub,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d11426387-Reviews-Chin_Chin_Gastropub-George_Town_Penang_Island_Penang.html
Kopitan at Armenian St Heritage Hotel,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d5559692-Reviews-Kopitan_at_Armenian_St_Heritage_Hotel-George_Town_Penang_Island_Penang.html
The Little Nyonya Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d2257618-Reviews-The_Little_Nyonya_Cuisine-Penang_Island_Penang.html
Restoran Sup Hameed,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1159826-Reviews-Restoran_Sup_Hameed-George_Town_Penang_Island_Penang.html
Nasi Kandar Deen,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d11778716-Reviews-Nasi_Kandar_Deen-George_Town_Penang_Island_Penang.html
L Kitchen 李月香 粥麵饭,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d10410134-Reviews-L_Kitchen-George_Town_Penang_Island_Penang.html
Beach Corner Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g635527-d1975850-Reviews-Beach_Corner_Seafood-Batu_Ferringhi_Penang_Island_Penang.html
The Hilltop Thai Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g3522354-d8404753-Reviews-The_Hilltop_Thai_Restaurant-Balik_Pulau_Penang_Island_Penang.html
Ayer Itam Sister Curry mee,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d11873752-Reviews-Ayer_Itam_Sister_Curry_mee-Penang_Island_Penang.html
Aji Noren Japanese Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d969489-Reviews-Aji_Noren_Japanese_Restaurant-George_Town_Penang_Island_Penang.html
PISA Corner Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d9606145-Reviews-PISA_Corner_Cafe-Penang_Island_Penang.html
